comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,rUV,rex,rorb,rIR,rfreq,IPv,C-S0,S0-C,EAv,A-S0,S0-A,STv,T1-S0,S0-T1,Esolv,mu,T_mu,Vmol,B1,B2,B3,ca_B1,ca_B2,ca_B3,an_B1,an_B2,an_B3,tri_B1,tri_B2,tri_B3,MW,nuclear_repulsion_energy,E0,dE1,dE2,dE3,dE4,dE5,dE6,dE7,dE8,dE9,dE10,dE11,dE12,dE13,dE14,dE15,dE16,dE17,dE18,dE19,dE20,dE21,dE22,dE23,dE24,dE25,dE26,dE27,dE28,dE29,dE30,1/dE1,1/dE2,1/dE3,1/dE4,1/dE5,1/dE6,1/dE7,1/dE8,1/dE9,1/dE10,1/dE11,1/dE12,1/dE13,1/dE14,1/dE15,1/dE16,1/dE17,1/dE18,1/dE19,1/dE20,1/dE21,1/dE22,1/dE23,1/dE24,1/dE25,1/dE26,1/dE27,1/dE28,1/dE29,1/dE30
comp_465,CHEMBL4435225,COc1ccc(NC(=O)Cn2cc(COc3cc(O)c4c(=O)c5ccc(Br)cc5oc4c3)nn2)c(OC)c1,2780,2.78E-06,5.555955204,27.73588111,29.268857,91.92616943,37.55729564,81.14917491,7.42265739,0.44251045,0.43976377,0.1165545,0.21798459,0.31624352,4.01865136,0.48554655,0.43184646,-0.77650234,3.1358,3.2942,345.586,20.92060933,10.85191912,8.322492983,23.11136344,10.75797274,6.500715561,18.51721728,12.63540472,8.07767161,20.98523784,10.8166634,8.340405121,581.379,4207.783506,-4320.072465,3.7705,4.6243,4.9888,5.0559,5.1735,5.2401,5.2762,5.3744,5.5644,5.7497,5.7589,5.9098,5.9557,6.029,6.1265,6.2307,6.3808,6.4719,6.553,6.5604,6.5724,6.5924,6.6111,6.6597,6.7187,6.7551,6.7719,6.7776,6.885,6.9092,0.265216815,0.216248946,0.200449006,0.197788722,0.193292742,0.190836053,0.189530344,0.186067282,0.179713895,0.173922118,0.173644272,0.169210464,0.167906375,0.165864986,0.163225333,0.16049561,0.15672016,0.15451413,0.152601862,0.15242973,0.152151421,0.151689825,0.151260758,0.150156914,0.148838317,0.148036299,0.147669044,0.147544854,0.145243282,0.144734557
comp_467,CHEMBL4453842,COc1ccc2c(=O)c3c(OC(C)=O)cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc3oc2c1,98630,9.86E-05,4.005990967,32.00965243,37.56019796,92.35652179,54.88245189,77.17011271,7.20223877,0.43241489,0.42157485,0.28246405,0.29928372,0.28237616,4.02793276,1.6520277,0.54121454,-0.68866687,4.9219,4.3132,376.392,24.36558171,10.28294345,8.120418647,23.65195456,10.35834712,9.121428888,20.93201689,11.20550302,10.25529255,22.68803144,10.11040482,8.453994782,574.546,4596.908777,-2015.97238,3.9193,4.6448,4.7903,4.8677,5.0741,5.2495,5.2843,5.3167,5.3453,5.7465,5.7863,5.8437,5.9495,5.9727,5.9953,6.0768,6.3013,6.3344,6.4404,6.5084,6.533,6.6222,6.6359,6.6722,6.6979,6.7355,6.8031,6.8155,6.817,6.8958,0.255147603,0.215294523,0.208755193,0.205435832,0.197079285,0.190494333,0.189239824,0.188086595,0.187080239,0.174018968,0.172822011,0.171124459,0.168081351,0.167428466,0.166797325,0.164560295,0.158697412,0.157868149,0.155269859,0.153647594,0.153069034,0.151007218,0.15069546,0.149875603,0.149300527,0.148467077,0.146991813,0.146724378,0.146692093,0.145015807
comp_468,CHEMBL4471224,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5cc(Br)ccc5oc4c3)nn2)c(OC)c1,12130,1.21E-05,4.916139199,30.9962336,27.34067539,92.32882428,40.51421168,81.87865076,7.50115079,0.47452691,0.6383208,0.4143721,0.23048152,0.4445208,3.77826857,0.34949345,0.3135518,-0.66958243,5.3521,4.4791,363.906,25.47565252,9.591109479,8.599837364,22.45551433,10.56390446,8.853231008,17.17770992,11.95356596,9.583687059,25.40800755,9.547162708,8.671348564,623.416,4869.410727,-4472.677308,3.8583,4.4053,4.8689,5.0054,5.0585,5.1001,5.2689,5.4296,5.564,5.5974,5.7397,5.8313,5.8591,5.9268,5.9939,6.161,6.2275,6.2592,6.3338,6.4399,6.4678,6.4851,6.5414,6.5569,6.5816,6.6051,6.6418,6.687,6.6951,6.7823,0.259181505,0.226999296,0.2053852,0.199784233,0.197687061,0.196074587,0.189792936,0.18417563,0.179726815,0.178654375,0.174225134,0.171488347,0.170674677,0.168725113,0.166836284,0.162311313,0.160578081,0.159764826,0.157883103,0.155281914,0.154612078,0.154199627,0.152872474,0.152511095,0.151938738,0.151398162,0.150561595,0.149543891,0.149362967,0.147442608
comp_469,CHEMBL4545401,O=C(CSc1nnc(-c2ccc(Br)cc2)c(-c2ccc(Br)cc2)n1)Nc1nc(-c2ccc(Br)cc2)cs1,2800,2.80E-06,5.552841969,54.99311408,46.26833273,87.93107918,25.76922825,82.20960358,8.1019166,0.26991026,0.20860714,0.98893563,0.33906837,0.34721344,3.41709751,1.1501393,0.86104801,-0.46681422,2.9783,4.1365,395.841,12.48505858,10.78007106,9.905647301,12.51056137,11.00894902,9.857674764,13.74387395,10.20979263,9.105616993,12.68886363,11.19212658,10.10619645,718.28,6449.02632,-9860.524331,3.2001,4.0407,4.1433,4.4466,4.6455,4.8356,4.9233,4.9688,5.0113,5.1182,5.1662,5.2032,5.2119,5.3967,5.4751,5.5118,5.5783,5.5955,5.6496,5.6711,5.7019,5.7369,5.8176,5.8778,5.8944,5.9102,5.9528,5.9669,5.9901,5.9988,0.312490235,0.247481872,0.24135351,0.224890928,0.215262082,0.20679957,0.203115796,0.201255836,0.199549019,0.195381189,0.19356587,0.192189422,0.191868608,0.185298423,0.182645066,0.181428934,0.179266085,0.178715039,0.177003682,0.176332634,0.175380136,0.174310168,0.171892189,0.170131682,0.169652552,0.169199012,0.167988174,0.167591212,0.166942121,0.166700007
comp_470,CHEMBL4554478,O=C(NNC(=S)Nc1cccc([N+](=O)[O-])c1)c1ccc(-c2nnc(-c3ccccc3Cl)o2)cc1,400,4.00E-07,6.397940009,33.60609932,55.47307688,91.81779863,36.39966717,88.48158578,8.21994323,0.50554854,0.2963618,0.93287743,0.47381561,0.31829114,3.94147525,0.59303381,0.66593289,-0.73346298,7.4585,11.1814,328.246,22.25036408,9.722095367,5.535274001,21.81392943,9.996930215,6.085002649,22.30354477,8.043620419,7.594656617,22.65897895,9.778258779,5.159347257,494.91,3327.00462,-2334.426424,3.9644,4.2694,4.3401,4.3741,4.4709,4.6234,4.755,4.9224,4.9373,4.9848,5.0491,5.0731,5.2714,5.3011,5.4568,5.4844,5.5507,5.5969,5.6809,5.8098,5.9359,5.9555,6.0913,6.1657,6.1971,6.2414,6.3426,6.3661,6.3692,6.3954,0.25224498,0.23422495,0.230409438,0.228618459,0.223668613,0.216291041,0.210304942,0.203152934,0.20253985,0.200609854,0.198055099,0.197118133,0.189702925,0.188640094,0.183257587,0.182335351,0.180157458,0.178670335,0.176028446,0.172122965,0.16846645,0.167912014,0.164168568,0.162187586,0.1613658,0.160220463,0.157664049,0.157082044,0.157005589,0.156362385
comp_471,CHEMBL4446128,COc1ccccc1NC(=S)NNC(=O)c1ccc(-c2nnc(-c3ccccc3Cl)o2)cc1,400,4.00E-07,6.397940009,32.10871546,38.83070897,92.95485794,42.1174547,86.83709465,7.78112694,0.50692922,0.4360579,0.62595177,0.38111454,0.35191823,3.68014081,0.72211408,0.69897467,-0.55828128,3.1677,4.2589,314.944,23.02710446,8.970335178,5.68914823,23.31450434,8.217697315,6.375611753,23.27107883,9.281253015,4.599689181,23.25541761,8.518687749,6.346012858,479.939,3219.220848,-2244.488292,4.3053,4.3431,4.6068,4.7224,4.8822,5.0441,5.0561,5.0723,5.2052,5.2913,5.4598,5.4901,5.5163,5.8339,5.9289,5.9516,5.9711,6.1055,6.1512,6.2146,6.2459,6.2606,6.2966,6.3831,6.4991,6.5117,6.5266,6.539,6.5496,6.5827,0.232271851,0.230250282,0.217070418,0.211756734,0.204825693,0.198251422,0.197780898,0.197149222,0.192115577,0.188989473,0.183156892,0.182146045,0.181280931,0.17141192,0.168665351,0.168022044,0.16747333,0.16378675,0.162569905,0.160911402,0.160105029,0.159729099,0.158815869,0.15666369,0.153867459,0.153569728,0.153219134,0.152928582,0.15268108,0.151913349
comp_472,CHEMBL4576919,O=C(N/N=C/c1ccccc1O)c1nc(-c2cc3ccccc3oc2=O)cs1,6200,6.20E-06,5.207608311,38.58177728,44.03912793,93.85986171,52.55594403,78.97153145,7.77323847,0.4104129,0.35934547,0.70068216,0.29823854,0.34300064,3.21586101,0.57778068,0.72439382,-0.57773225,8.3009,6.2851,265.572,19.77972051,10.08212362,5.626438957,19.62931372,10.47267299,4.483995396,19.86540151,10.52010705,3.587701304,20.21699909,10.23559188,3.583664722,391.401,2413.584297,-1632.791678,4.0854,4.2917,4.5733,4.732,4.771,4.8272,4.8613,4.9976,5.2692,5.3073,5.5012,5.6118,5.6317,5.7621,5.9513,6.0245,6.2293,6.2337,6.2677,6.3188,6.3661,6.4435,6.454,6.5092,6.5644,6.6291,6.6671,6.7165,6.7734,6.9684,0.244774074,0.233007899,0.218660486,0.211327134,0.209599665,0.20715943,0.205706293,0.200096046,0.18978213,0.188419724,0.181778521,0.178195944,0.177566277,0.173547838,0.168030514,0.165988879,0.160531681,0.160418371,0.15954816,0.158257897,0.157082044,0.155195158,0.154942671,0.15362871,0.152336847,0.15085004,0.149990251,0.148887069,0.147636342,0.143504965
comp_473,CHEMBL4460908,O=C(N/N=C/c1cc(Cl)ccc1O)c1nc(-c2cc3ccccc3oc2=O)cs1,6200,6.20E-06,5.207608311,33.42881014,36.7450637,92.39722998,41.4493108,83.43244546,7.90869456,0.37300131,0.28035248,0.65542074,0.24379287,0.2353131,3.05478658,0.49554305,0.5089793,-0.48639907,2.1972,2.4538,259.004,18.84429087,11.30432604,3.585188631,18.68873947,11.43877421,3.588335554,18.70204362,11.43051158,3.580715355,18.81314202,11.29410631,3.573007979,425.843,2657.728931,-2092.359005,4.0848,4.2317,4.2924,4.6327,4.777,4.8482,4.9813,5.0501,5.2414,5.3962,5.5279,5.6481,5.8367,5.865,5.9395,5.9862,6.0121,6.1033,6.2536,6.2588,6.2889,6.3304,6.4435,6.4514,6.4813,6.4978,6.5424,6.6952,6.7141,6.7199,0.244810027,0.236311648,0.2329699,0.215856844,0.209336404,0.206262118,0.200750808,0.198015881,0.190788721,0.185315592,0.180900523,0.17705069,0.17132969,0.170502984,0.16836434,0.167050884,0.166331232,0.163845788,0.159907893,0.159775037,0.15901032,0.157967901,0.155195158,0.155005115,0.154290034,0.153898242,0.152849107,0.149360736,0.14894029,0.148811738
comp_475,CHEMBL4471072,O=C(N/N=C/c1cc(O)ccc1O)c1cc2ccccc2[nH]1,2300,2.30E-06,5.638272164,28.84543718,20.25456272,88.95490509,39.32471593,78.27198298,7.42244623,0.30499258,0.25513795,-0.03201374,0.19888247,0.1905238,3.30125675,2.24023836,1.09983378,-0.55829352,0.6744,2.4032,199.156,17.628996,8.575680113,3.407980363,17.54140385,8.477410809,3.408691401,17.66839411,8.544851047,3.399768527,16.16513146,7.183791926,6.796264962,295.298,1566.044637,-1007.050641,4.1555,4.4654,4.6243,4.7527,5.1454,5.4177,5.5185,5.8222,5.9168,6.0373,6.4279,6.6208,6.6652,6.7316,6.836,6.855,6.906,7.0023,7.0258,7.1159,7.2577,7.3253,7.4944,7.5027,7.5613,7.5716,7.6658,7.6884,7.7992,7.8176,0.240644928,0.223944104,0.216248946,0.210406716,0.19434835,0.184580172,0.181208662,0.171756381,0.169010276,0.165636957,0.155571804,0.151039149,0.150033007,0.148553093,0.146284377,0.14587892,0.144801622,0.142810219,0.142332546,0.140530362,0.137784698,0.13651318,0.133432963,0.133285351,0.13225239,0.132072481,0.130449529,0.130066074,0.128218279,0.127916496
comp_478,CHEMBL4513279,COc1ccc(-c2csc(N/N=C3\C(=O)N(C)c4ccccc43)n2)cc1,5300,5.30E-06,5.27572413,39.04612963,33.36332557,91.4773397,32.28613482,82.80174132,7.02867803,0.2735764,0.24474144,0.5786849,0.37002932,0.34760419,2.48927098,0.51756927,0.50464214,-0.41891661,1.1049,1.0248,246.453,17.80083432,10.0848554,4.173272593,17.91093594,9.925644602,4.174343114,18.08868158,9.86113133,4.165430492,18.04358341,9.883117044,4.164251791,364.423,2203.332172,-1500.82469,3.5203,3.9723,4.0029,4.5917,4.8352,4.9103,5.1598,5.1822,5.4289,5.698,5.7403,5.8436,5.8609,5.9488,6.0907,6.2939,6.3753,6.4211,6.4689,6.6129,6.6462,6.6765,6.7378,6.7745,6.8626,6.9232,6.9671,6.9697,7.081,7.1731,0.284066699,0.251743323,0.249818881,0.217784263,0.206816678,0.203653545,0.193805961,0.192968237,0.184199377,0.175500176,0.174206923,0.171127387,0.170622259,0.16810113,0.164184741,0.158883999,0.156855364,0.155736556,0.154585787,0.151219586,0.150461918,0.149779076,0.148416397,0.14761237,0.145717367,0.144441877,0.143531742,0.143478198,0.141222991,0.139409739
comp_479,CHEMBL4460518,Cc1ccc2c(c1)/C(=N/Nc1nc(-c3ccc(O)cc3)cs1)C(=O)N2Cc1ccccc1F,5300,5.30E-06,5.27572413,55.85613765,30.00898363,93.3204317,33.23601119,87.56884551,7.04310585,0.27477422,0.23704889,0.66179165,0.39196901,0.37455288,2.48709574,0.54026515,0.5427155,-0.48224749,3.0625,3.4496,306.292,13.69788352,11.56595964,8.215106389,18.96331269,10.60439513,7.683713804,18.87063646,10.82993504,7.724970509,18.79155952,10.77572502,7.727279522,458.5114032,3168.182582,-1831.009933,3.4958,3.8726,3.9788,4.5732,4.8693,4.9026,5.1128,5.1428,5.4422,5.539,5.619,5.6459,5.764,5.8188,5.8705,5.8945,5.9517,5.9576,6.0333,6.0943,6.218,6.3098,6.3789,6.4107,6.4584,6.5138,6.5233,6.5809,6.5914,6.655,0.286057555,0.258224449,0.25133206,0.218665267,0.205368328,0.203973402,0.195587545,0.194446605,0.183749219,0.180538003,0.17796761,0.17711968,0.173490632,0.17185674,0.170343242,0.169649673,0.168019221,0.167852827,0.165746772,0.164087754,0.160823416,0.158483629,0.156766841,0.155989206,0.154837111,0.153520219,0.153296644,0.1519549,0.151712838,0.15026296
comp_480,CHEMBL4580550,Fc1cccc(Cn2cc(CSc3nc4cc(Cl)ccc4s3)nn2)c1,20000,2.00E-05,4.698970004,15.17399348,12.77703549,91.64082421,40.18222122,84.1183137,8.27135923,0.11159748,0.43824512,-0.3618565,0.50466853,0.81824837,4.02805412,1.01854963,0.91426728,-0.39020111,3.9355,4.4114,248.279,11.21451947,10.42140488,8.154706327,11.27055377,10.70165168,6.471071134,11.24881201,9.361276856,8.053517631,12.07534441,9.022249715,7.415655276,390.8794032,2499.919158,-2229.967327,4.8089,5.0925,5.1626,5.5579,5.5873,5.7237,5.8953,5.9465,5.9862,6.104,6.2655,6.4351,6.5213,6.5953,6.6217,6.6848,6.7356,6.7506,6.8193,6.9162,6.9587,6.9958,7.034,7.0542,7.1035,7.1442,7.181,7.2138,7.2372,7.2853,0.207947764,0.196367207,0.193700848,0.179924072,0.178977324,0.174712162,0.169626652,0.168166148,0.167050884,0.163826999,0.159604182,0.155397741,0.153343658,0.151623126,0.151018621,0.149593107,0.148464873,0.148134981,0.146642617,0.144588069,0.143705002,0.142942909,0.142166619,0.141759519,0.140775674,0.139973685,0.139256371,0.138623194,0.138174985,0.137262707
comp_481,CHEMBL4526264,Clc1ccc2sc(SCc3cn(Cc4ccccc4Cl)nn3)nc2c1,20000,2.00E-05,4.698970004,11.3381788,13.28850809,90.34029814,37.64564702,82.70221546,8.19782667,0.13551186,0.31138064,-0.4016417,0.52821612,0.74941053,4.0233224,1.60250558,0.82853494,-0.36419746,2.8621,4.1608,256.003,14.1065637,10.94132497,6.571426256,11.46738901,10.84407584,6.900914856,12.21566281,10.83295929,7.25875069,11.69166247,11.62590034,6.810671457,407.331,2653.000836,-2590.331899,4.8068,5.0918,5.1547,5.4863,5.5853,5.6951,5.8846,5.9538,5.9732,6.0909,6.1967,6.2334,6.3329,6.5295,6.5945,6.6147,6.6661,6.6781,6.7452,6.7779,6.8813,6.914,6.9461,6.9615,7.0065,7.0362,7.0387,7.0709,7.0848,7.1743,0.208038612,0.196394202,0.193997711,0.182272205,0.179041412,0.175589542,0.169935085,0.167959958,0.167414451,0.16417935,0.161376216,0.160426092,0.157905541,0.153151084,0.151641519,0.151178436,0.150012751,0.14974319,0.148253573,0.147538323,0.145321378,0.144634076,0.143965679,0.143647202,0.142724613,0.142122168,0.142071689,0.141424713,0.141147245,0.139386421
comp_482,CHEMBL3936073,Cc1ccccc1NC(=O)Cn1cc(Cn2c(-c3cccc(F)c3)nc(-c3ccccc3)c2-c2ccccc2)nn1,15000,1.50E-05,4.823908741,36.09406417,32.54765937,94.00241482,26.0571176,84.44382836,7.26806925,0.24650172,0.23593977,-0.46738919,0.43927152,0.40993806,3.87382816,0.75910907,0.6958639,-0.54220638,2.7296,0.8016,385.959,17.36930042,10.18769042,8.568034472,17.19689212,10.37834402,8.404868275,17.08061556,9.424917698,9.3991329,17.23115434,10.39520596,8.494056179,542.6184032,4637.655605,-1776.685291,4.6273,4.8925,5.1346,5.1465,5.2629,5.3189,5.3751,5.4855,5.58,5.6658,5.7428,5.8301,5.8443,5.9345,6.0646,6.1287,6.166,6.2119,6.2801,6.364,6.396,6.4046,6.464,6.5121,6.5873,6.6272,6.6714,6.6943,6.7414,6.7521,0.216108746,0.204394481,0.194757138,0.19430681,0.19000931,0.188008799,0.18604305,0.182298788,0.17921147,0.176497582,0.174131086,0.171523645,0.17110689,0.168506193,0.164891337,0.16316674,0.162179695,0.160981342,0.159233133,0.157133878,0.156347717,0.156137776,0.15470297,0.153560295,0.151807265,0.150893288,0.149893576,0.149380817,0.148337141,0.148102072
comp_483,CHEMBL3891396,CCOc1ccccc1NC(=O)Cn1cc(Cn2c(-c3cccc(Br)c3)nc(-c3ccccc3)c2-c2ccccc2)nn1,15000,1.50E-05,4.823908741,32.07147011,25.47576475,92.96765654,31.76933285,85.03863425,6.92428575,0.21511628,0.22727062,-0.50809413,0.29182355,0.88313354,3.70350798,0.84234099,0.8166666,-0.69624622,7.118,3.8613,433.832,21.1092089,11.62790731,9.116018101,20.95729458,10.77251911,10.27412284,18.81972908,10.44845227,8.958117532,20.93627737,11.71089332,9.275990592,633.55,5351.517001,-4363.13382,4.4057,4.7457,5.0128,5.0449,5.1816,5.3161,5.3365,5.6006,5.6172,5.6569,5.6931,5.7487,5.8304,5.8668,5.9123,5.9859,6.0546,6.0801,6.2754,6.3126,6.3218,6.3571,6.4061,6.418,6.464,6.5281,6.5532,6.6034,6.6594,6.7,0.226978687,0.21071707,0.199489307,0.198219985,0.192990582,0.188107823,0.187388738,0.178552298,0.178024639,0.176775266,0.175651227,0.173952372,0.171514819,0.170450672,0.169138914,0.167059256,0.165163677,0.164470979,0.159352392,0.158413332,0.158182796,0.157304431,0.156101216,0.155811779,0.15470297,0.153183928,0.152597204,0.151437138,0.150163678,0.149253731
comp_484,CHEMBL4465477,Fc1ccc2[nH]c(-c3ccccc3)c(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccccc3)c2c1,8300,8.30E-06,5.080921908,41.79100952,39.24322511,92.78542966,38.10969537,79.26638313,6.75097127,0.27765451,0.28593944,-0.35140639,0.34530514,0.36305895,3.51446636,0.85367791,0.7704996,-0.47247874,7.0176,4.6287,361.72,13.6698607,12.49527165,9.567426939,15.44639012,15.15010922,4.199095593,13.44112537,12.82473976,9.116794558,13.36932313,13.10247801,9.133301714,505.5964032,4144.273716,-1611.701967,4.2184,4.5059,4.7717,4.8681,5.0281,5.0803,5.1616,5.2517,5.3198,5.3984,5.5131,5.5473,5.5982,5.6394,5.7229,5.8311,5.8385,5.8781,5.9832,6.0513,6.0904,6.1472,6.1571,6.2144,6.2177,6.252,6.2868,6.3465,6.4026,6.4153,0.237056704,0.221931246,0.209568917,0.205418952,0.198882282,0.196838769,0.193738376,0.190414532,0.187976992,0.185240071,0.181386153,0.180267878,0.178628845,0.177323829,0.174736585,0.171494229,0.171276869,0.170122999,0.167134644,0.165253747,0.164192828,0.16267569,0.162414124,0.160916581,0.160831176,0.159948816,0.159063434,0.157567163,0.156186549,0.155877356
comp_485,CHEMBL4551286,Brc1ccc(-n2c(-c3c(-c4cccc(Br)c4)[nH]c4ccccc34)nc(-c3ccccc3)c2-c2ccccc2)cc1,8300,8.30E-06,5.080921908,49.89419856,45.02787006,91.76188929,32.86176502,84.98767231,6.83355203,0.26996522,0.27755573,-0.02357506,0.3076043,0.34892175,3.38513329,0.82039967,0.75585899,-0.46054807,3.7907,1.9937,399.197,13.38441364,12.89715799,10.40614634,13.90724472,11.96405299,10.60175631,13.99303426,12.9561278,9.472193451,14.2643834,12.78988365,9.295629327,645.398,5663.402782,-6654.863277,4.0339,4.477,4.6694,4.7542,4.86,4.9436,5.0369,5.1098,5.2075,5.2844,5.3422,5.4183,5.4925,5.5388,5.5482,5.6348,5.7548,5.7813,5.8217,5.8397,5.8778,5.9137,5.9477,5.9749,5.9891,6.0029,6.0687,6.1278,6.16,6.2028,0.247899056,0.22336386,0.214160278,0.210340331,0.205761317,0.202281738,0.198534813,0.195702376,0.192030725,0.189236243,0.187188799,0.184559733,0.182066454,0.180544522,0.180238636,0.177468588,0.173767985,0.172971477,0.171771132,0.171241673,0.170131682,0.169098872,0.168132219,0.167366818,0.166969995,0.16658615,0.164779936,0.163190705,0.162337662,0.161217515
comp_486,CHEMBL4213889,CCCOc1ccc(-c2c(OC)cc(-c3ccc(O)cc3)c(OC)c2O)cc1,12300,1.23E-05,4.910094889,20.20665955,16.38904387,91.11378621,47.3572853,77.08214373,6.96467667,0.29721568,0.30950825,-0.81955994,0.31775563,0.36285378,3.82950035,1.59048839,0.79103438,-0.45294451,2.8058,1.4671,278.361,18.54271787,11.32759752,5.632348085,19.73954713,10.66808272,5.722803827,19.68999747,10.69266021,5.37658771,17.80489302,9.947155594,8.556839414,380.44,2487.127631,-1266.502099,4.6619,4.8063,5.124,5.1771,5.5616,5.9923,6.0413,6.0773,6.1854,6.228,6.3786,6.5059,6.5777,6.6768,6.7149,6.7731,6.8171,6.9798,7.0047,7.0808,7.2405,7.2735,7.3006,7.3369,7.3922,7.3949,7.4551,7.4942,7.5375,7.6622,0.214504816,0.208060254,0.195160031,0.193158332,0.179804373,0.16688083,0.165527287,0.164546756,0.161671032,0.160565189,0.156774214,0.153706636,0.152028825,0.149772346,0.148922545,0.147642881,0.146689941,0.143270581,0.142761289,0.14122698,0.138112009,0.137485392,0.136975043,0.136297346,0.135277725,0.135228333,0.134136363,0.133436524,0.132669983,0.130510819
comp_487,CHEMBL4205623,COc1cc(-c2ccc(OCCC(C)C)cc2)c(OC)c(O)c1-c1ccc(O)cc1,14300,1.43E-05,4.844663963,22.20238955,17.54442525,90.98990242,49.29097274,76.2745623,7.00465806,0.2834744,0.29369784,-0.80591716,0.32034013,0.36522277,3.83393928,1.60534777,0.78660579,-0.45407213,4.5063,4.2342,297.15,19.53566876,11.28283243,5.814658501,19.68553756,11.38205429,5.499190968,19.99233655,11.30005883,5.477412152,18.3924792,10.16104861,9.538856735,408.494,2755.848185,-1345.093296,4.6688,4.8076,5.0975,5.2077,5.5294,6.0075,6.0651,6.1053,6.2077,6.2794,6.4176,6.5002,6.5901,6.6514,6.686,6.7183,6.8206,6.9745,7.0157,7.0693,7.2196,7.2422,7.3035,7.3461,7.4221,7.46,7.4701,7.5092,7.5823,7.6382,0.2141878,0.208003994,0.196174595,0.19202335,0.180851449,0.166458593,0.164877743,0.163792115,0.161090259,0.159250884,0.155821491,0.15384142,0.151742766,0.150344288,0.149566258,0.148847179,0.146614667,0.143379454,0.142537452,0.141456721,0.138511829,0.138079589,0.136920654,0.136126652,0.134732758,0.134048257,0.133867017,0.133169978,0.131886103,0.130920898
comp_488,CHEMBL4209056,C=CCOc1ccc(-c2cc(OC)c(-c3ccc(O)cc3)c(OCC=C)c2OC)cc1,8770,8.77E-06,5.057000407,20.40111349,16.2753554,91.43678108,55.48029985,80.97615442,7.08141512,0.2838929,0.29210001,-0.70812491,0.32561308,0.37195668,3.79204985,1.76879037,0.76802693,-0.4430446,1.1774,1.0401,326.055,19.40796117,12.03957141,6.231805836,19.21912047,12.0350044,6.124378055,19.51636701,12.10802838,6.027601549,17.83223473,10.73097849,9.522288859,418.489,2922.789093,-1381.905329,4.5994,4.95,5.1469,5.1866,5.5308,5.9091,6.0559,6.1978,6.2373,6.2795,6.4674,6.4729,6.5581,6.5803,6.5822,6.6376,6.7363,6.7906,6.8126,6.8746,6.9441,6.9666,7.0355,7.1548,7.1974,7.2524,7.2642,7.292,7.3986,7.4578,0.217419663,0.202020202,0.19429171,0.192804535,0.18080567,0.169230509,0.165128222,0.161347575,0.160325782,0.159248348,0.154621641,0.154490259,0.152483189,0.151968755,0.151924888,0.150656864,0.148449446,0.147262392,0.146786836,0.145463009,0.144007143,0.143542043,0.142136309,0.139766311,0.138939061,0.13788539,0.137661408,0.137136588,0.135160706,0.134087801
comp_489,CHEMBL1795465,COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)c(O)c1,11300,1.13E-05,4.946921557,16.17221431,15.2323557,90.04974463,45.70505188,77.67564504,6.98710207,0.2881468,0.30186876,-0.76158609,0.32432518,0.37651316,3.79514891,1.28538042,0.74668507,-0.54219495,4.1873,1.4829,242.712,16.15597976,9.93214453,6.214470117,16.21556111,10.08287194,5.902676375,16.48652742,10.13922304,5.673615207,15.30630519,10.84886732,6.20503584,354.358,2244.853718,-1223.824901,4.5984,4.7887,5.1219,5.156,5.52,5.9356,5.9841,6.0516,6.1,6.1605,6.2864,6.5148,6.5759,6.671,6.7051,6.7308,6.8234,6.8803,6.9597,7.0063,7.0653,7.1624,7.2131,7.2727,7.3039,7.3394,7.3476,7.3766,7.4083,7.5002,0.217466945,0.208824942,0.195240048,0.193948798,0.18115942,0.168474965,0.167109507,0.165245555,0.163934426,0.162324487,0.159073556,0.153496654,0.152070439,0.149902563,0.149140207,0.148570749,0.146554504,0.1453425,0.143684354,0.142728687,0.141536807,0.139618005,0.138636647,0.137500516,0.136913156,0.13625092,0.136098862,0.13556381,0.134983734,0.133329778
comp_490,CHEMBL4213451,C=CCOc1c(OC)c(-c2ccc(O)cc2)cc(OC)c1-c1ccc(O)cc1,83800,8.38E-05,4.076755981,19.46200416,14.94306858,91.10276762,41.35040324,80.02490045,7.12085148,0.32554832,0.3290784,-0.7191372,0.32072762,0.35684097,3.78071838,1.70542656,0.76738258,-0.52202997,2.7076,2.779,276.575,15.12007173,11.36129394,5.951312591,15.1130884,11.42662763,5.661884396,15.4203448,11.30065785,5.707539147,15.18584309,10.79272499,8.210024553,378.424,2543.91072,-1265.259313,4.6041,4.9663,5.1415,5.1716,5.5596,5.8987,6.0646,6.1623,6.1885,6.297,6.4622,6.5578,6.5874,6.5985,6.6196,6.6639,6.7487,6.7905,6.8384,6.8665,6.9625,7.0198,7.0679,7.1795,7.2498,7.28,7.3102,7.322,7.4411,7.4788,0.217197715,0.201357147,0.19449577,0.193363756,0.179869055,0.169528879,0.164891337,0.162277072,0.161590046,0.158805781,0.154746062,0.152490164,0.151804961,0.151549595,0.15106653,0.150062276,0.148176686,0.147264561,0.146233037,0.145634603,0.143626571,0.142454201,0.141484741,0.139285466,0.13793484,0.137362637,0.136795163,0.136574706,0.134388733,0.133711291
