comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
comp_114,CHEMBL4465339,COc1ccc(-c2ccc(O[C@H](C)Cn3cc(-c4ccc(C(F)(F)F)cc4)nn3)c(OC)c2)cc1,14200,1.42E-05,4.847711656,12.77960961,12.77960961,0.279729774,-4.37816226,0.302447696,483.49,459.298,483.1769763,182,0.415910235,-0.496767818,0.496767818,0.415910235,0.828571429,1.485714286,2.114285714,19.4131891,10.0497462,2.296435457,-2.173058295,2.339689029,-2.198589929,5.674749105,-0.137124668,3.318785736,1.426310014,1269.744305,25.00142475,19.41293936,19.41293936,16.76170136,10.83459342,10.83459342,7.92353997,7.92353997,5.405940917,5.405940917,3.59530083,3.59530083,-4.01,80886295.56,24.12526978,10.0857134,5.737966949,200.4249153,14.21058886,17.54740622,11.49902367,0,0,6.176298517,0,4.681802935,13.17124514,5.098681808,35.54522044,54.44884259,5.563451492,32.52464655,27.381834,0,0,14.99386984,0,25.74875851,14.21959508,78.49033282,39.63281797,14.21058886,13.17124514,17.2485355,0,35.31743131,12.72105492,0,12.48718869,72.92688132,0,22.38428247,58.4,11.73975001,13.17124514,0,6.103966388,29.30115956,29.00914895,12.13273414,25.09824159,49.38830668,10.3120669,14.21058886,56.75151471,0,0,8.15092111,2.312645329,1.957060777,18.25123261,-2.984813917,2.271153459,3.206952593,0.230769231,35,0,6,0,0,0,3,1,4,6,0,9,8,0,0,0,4,6.1156,125.532,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_115,CHEMBL4443687,Cc1cc2nnn(CC(=O)c3ccccc3)c2cc1C,3410,3.41E-06,5.467245621,12.21897849,12.21897849,0.037618575,0.037618575,0.684003277,265.316,250.196,265.1215121,100,0.183859818,-0.292074844,0.292074844,0.183859818,1.1,1.8,2.55,16.13925478,10.09459548,2.110922203,-2.03627617,2.171035049,-2.112850604,5.960162253,0.096823947,2.826147058,1.955343053,775.0212507,14.1125197,11.49844774,11.49844774,9.647867046,6.536503038,6.536503038,4.961474941,4.961474941,3.518531948,3.518531948,2.19104135,2.19104135,-2.49,56285.54481,12.53908233,4.886256197,2.20191011,116.5867874,0,12.06145712,5.783244946,0,0,0,4.794537184,4.681802935,0,5.098681808,35.54522044,37.10711152,5.563451492,5.516700718,4.794537184,16.81664638,0,14.99386984,0,20.39223081,0,59.15492395,0,0,0,0,0,20.77711479,6.544756406,13.8474744,21.48489166,42.46456948,0,11.03340144,47.78,0,4.794537184,0,12.32800135,5.563451492,11.03340144,11.12690298,4.681802935,56.31204388,10.3120669,0,1.663796296,0,12.21897849,8.216918147,4.776363345,0.037618575,13.28368652,0,4.302638626,0,0.1875,20,0,4,0,0,0,2,1,3,4,0,4,3,0,0,0,3,2.93104,77.7745,0,0,0,0,3,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_116,CHEMBL4238409,CCC1NC(CC)C(O)C(O)C1O,10000,1.00E-05,5,9.54866969,9.54866969,0.108009259,-1.017453704,0.460106777,189.255,170.103,189.1364935,78,0.108740937,-0.388689349,0.388689349,0.108740937,0.846153846,1.230769231,1.538461538,16.36351957,9.879177461,2.397994861,-2.407088743,2.183716596,-2.638488762,4.965177835,-0.113565296,2.150606473,2.65939048,144.9388039,10.00807169,8.142605695,8.142605695,6.112590865,4.915990415,4.915990415,3.667926852,3.667926852,2.832131229,2.832131229,1.868884577,1.868884577,-0.16,791.423182,10.91788162,4.371400189,2.017109139,78.58552023,20.63637079,6.103966388,0,0,0,0,0,0,0,0,13.8474744,12.84164325,12.08368166,12.20793278,15.31958218,0,0,5.316788604,0,57.08469847,0,0,0,5.316788604,0,0,0,45.71516301,0,0,26.68911765,0,0,0,72.72,18.31189916,15.31958218,0,12.08368166,0,12.84164325,0,0,13.8474744,5.316788604,0,0,0,0,31.72933012,0,0,-0.216018519,-1.23162037,3.884975435,0,1,13,4,4,0,1,1,0,0,0,4,4,4,2,0,1,1,1,-0.7705,49.3141,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
comp_118,CHEMBL4564310,O=C1Nc2ccccc2C1(c1cn(Cc2cccc(F)c2)c2ccccc12)c1cn(Cc2cccc(F)c2)c2ccccc12,5900,5.90E-06,5.229147988,14.63711753,14.63711753,0.137947006,-1.18434949,0.21171539,579.65,552.434,579.2122189,214,0.243780001,-0.342702383,0.342702383,0.243780001,0.568181818,1.068181818,1.613636364,19.14352979,9.697850296,2.521366064,-2.275964242,2.517152202,-2.364887827,6.151849055,-0.117885912,3.670517639,1.4140728,2101.700217,29.83792357,23.67452391,23.67452391,21.51804365,14.58739779,14.58739779,11.38519901,11.38519901,8.78894477,8.78894477,6.954241745,6.954241745,-5.49,24162994499,26.16097802,10.0570197,3.983047208,252.3577652,14.4509879,17.04943215,0,5.907179729,0,0,4.794537184,8.780830095,0,0,78.86277189,53.59147246,69.66679057,0,13.57536728,33.40041587,0,9.134199296,0,18.50450328,5.316788604,173.1727277,0,5.316788604,14.46821637,0,0,15.04137902,23.29904047,11.63444168,27.81725746,133.7210285,0,21.80584986,38.96,5.414990469,13.57536728,0,17.54162141,13.08951281,55.3104936,12.13273414,24.26546827,72.79640482,38.97740918,0,32.5519042,0,14.63711753,5.075564,5.70198549,-0.710427759,37.17066787,4.103049613,0.886805724,0,0.078947368,44,1,4,0,1,1,5,2,7,3,1,6,6,0,0,0,8,8.2573,169.8337,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
comp_119,CHEMBL4438638,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2F)c2ccccc21,2500,2.50E-06,5.602059991,14.1674464,14.1674464,0.024492705,-0.592642387,0.343273847,471.444,453.3,471.1230489,174,0.335692521,-0.483568562,0.483568562,0.335692521,1,1.771428571,2.628571429,19.14219602,10.12905547,2.34029596,-2.167588881,2.304864518,-2.321566407,6.539149649,-0.122575666,3.126792961,1.290757425,1545.555772,24.36323207,18.23340018,18.23340018,16.99120364,10.67358199,10.67358199,7.737984686,7.737984686,5.440878251,5.440878251,3.753860945,3.753860945,-4.79,119107242.1,22.02458282,9.220559752,4.514929176,197.7897536,14.05392362,17.14975282,12.31856697,0,11.81435946,5.625586319,9.589074368,14.61074363,5.101407526,0,36.39820241,30.33183534,28.64586133,12.23214268,23.13350331,34.18267509,0,5.425791397,5.101407526,6.544756406,11.5067917,106.2270192,5.749511833,20.6881504,10.07780132,5.749511833,0,24.13292643,16.13383077,5.817220841,11.12690298,93.17586754,0,10.96924436,101.21,23.25716662,18.7740266,0,18.86332337,33.53304545,0,23.09901094,60.66367068,0,10.52719892,9.154013891,24.73328089,0,38.2187806,4.739933875,3.678123765,-1.139104325,20.95864868,0,-0.356330157,0,0.076923077,35,1,8,0,1,1,3,1,4,6,1,9,6,0,0,0,5,3.3782,126.6907,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
comp_120,CHEMBL4581970,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2)c2ccc(Br)cc21,2500,2.50E-06,5.602059991,13.18330802,13.18330802,0.137093955,-0.543548642,0.299010301,532.35,514.206,531.0429828,174,0.335692521,-0.483568562,0.483568562,0.335692521,1,1.8,2.628571429,79.91873136,10.12924966,2.341276894,-2.1647154,2.325943035,-2.319217611,9.103014034,-0.122575234,3.110272781,1.303704981,1531.305772,24.36323207,18.23340018,19.81939672,16.97436689,10.66759893,11.4605972,7.776495639,8.692171168,5.392644762,5.885896401,3.74693572,4.10802098,-4.24,115130168.3,22.54720167,9.553609011,4.850651958,207.4917658,14.05392362,11.33253197,12.31856697,0,11.81435946,5.625586319,9.589074368,10.22032858,5.101407526,0,46.26177924,41.9616539,27.55512936,12.23214268,18.74308826,50.11261899,0,5.425791397,5.101407526,6.544756406,11.5067917,104.8825179,5.749511833,20.6881504,5.687386275,5.749511833,15.9299439,24.13292643,16.13383077,0,11.12690298,97.64858705,0,10.96924436,101.21,11.53276605,14.38361155,0,18.2257467,29.12812615,15.42239522,12.13273414,29.165378,42.46456948,26.45714282,9.154013891,11.41573494,3.432037942,38.62021479,4.85123721,4.721976528,-0.499439719,23.00477787,0,0.03679377,0,0.076923077,35,1,8,0,1,1,3,1,4,6,1,9,6,0,0,0,5,4.0016,134.4327,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_121,CHEMBL4435626,Cc1cc(C)c2c(c1)/C(=N/NC(=O)COc1ccc3ccc(=O)oc3c1)C(=O)N2,2500,2.50E-06,5.602059991,12.17821307,12.17821307,0.145954027,-0.529873814,0.523642122,391.383,374.247,391.1168206,146,0.335692521,-0.483568562,0.483568562,0.335692521,1.137931034,1.931034483,2.75862069,16.48345139,10.03656666,2.275827262,-2.062663922,2.28071801,-2.272829178,6.53581582,-0.122574171,2.995943675,1.445945536,1242.785418,20.54324112,15.73701371,15.73701371,13.90188724,8.867605005,8.867605005,6.696632516,6.696632516,4.445476254,4.445476254,3.156499797,3.156499797,-3.94,4187559.3,18.42455381,7.23228767,3.725636265,164.7220946,14.47080249,11.33253197,12.31856697,0,11.81435946,5.625586319,9.589074368,10.22032858,5.101407526,0,11.62981856,43.67639416,23.08240984,5.687386275,18.74308826,34.18267509,0,5.425791397,5.101407526,13.8474744,11.92367057,69.57504746,5.749511833,21.10502927,5.687386275,5.749511833,0,24.13292643,9.589074368,13.8474744,16.69035448,56.77766513,0,10.96924436,110,11.53276605,14.38361155,0,18.2257467,22.58336974,16.5131272,12.13273414,18.19910121,25.98020854,15.84398753,9.154013891,10.50766533,0,35.58232307,7.464735534,5.64397518,-0.539749733,11.67480694,0,3.499577006,0,0.142857143,29,2,8,0,1,1,2,1,3,6,2,8,4,0,0,0,4,2.26124,107.2044,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,2,0,1,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_123,CHEMBL4207509,O=C1C=C(c2ccc(O)cc2)C(=O)C(O)=C1c1ccc(O)cc1,22700,2.27E-05,4.643974143,12.36663659,12.36663659,0.017360292,-0.668180745,0.741268447,308.289,296.193,308.0684735,114,0.228340129,-0.507966245,0.507966245,0.228340129,0.652173913,1.130434783,1.652173913,16.27478546,9.874036274,2.29523198,-2.155257015,2.311574941,-2.174871909,6.447816034,-0.114602117,2.536335495,2.041897921,855.2898877,16.56011345,11.85428979,11.85428979,10.96923425,6.799153363,6.799153363,5.068742464,5.068742464,3.552625413,3.552625413,2.389088389,2.389088389,-3.34,169386.6297,14.59116228,5.455828085,2.596714458,130.9988583,15.31958218,11.49902367,11.54240982,5.783244946,0,0,9.589074368,0,0,0,24.26546827,41.46839136,5.57310453,5.57310453,24.90865655,22.71269895,0,0,0,0,0,71.49302451,11.49902367,0,0,11.49902367,0,26.88607208,9.589074368,0,11.12690298,60.36612153,0,11.14620906,94.83,17.32565476,24.90865655,0,22.64523273,11.12690298,6.076020107,48.53093655,0,0,0,0,0,0,24.69456948,28.75024448,0.740434198,-1.752106702,11.40354034,1.163318216,0,0,0,23,3,5,1,0,1,2,0,2,5,3,5,2,0,0,0,3,2.6023,83.7534,0,1,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
comp_124,CHEMBL4212935,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1cccc(O)c1,28400,2.84E-05,4.54668166,12.62008173,12.62008173,0.123561036,0.123561036,0.819869929,290.362,272.218,290.1306798,110,0.184528268,-0.507944273,0.507944273,0.184528268,0.818181818,1.454545455,2.136363636,16.25470101,9.866006212,2.198453992,-2.162739797,2.280209159,-2.11761223,6.134765236,-0.112369417,2.523529409,1.884189209,739.3123781,15.36359655,12.32763519,12.32763519,10.72034669,7.52158907,7.52158907,5.527499635,5.527499635,3.827109569,3.827109569,2.744222022,2.744222022,-2.61,136946.894,14.33242568,6.438455837,3.341539189,129.9787529,5.106527395,5.749511833,5.783244946,0,0,0,4.794537184,0,0,0,42.46456948,54.6741422,11.14620906,0,9.901064579,17.93528516,0,0,0,19.26246487,0,76.87041566,5.749511833,0,0,5.749511833,0,10.88977234,4.794537184,0,30.38936785,65.74351268,0,12.15204021,37.3,0,9.901064579,0,11.53275678,0,41.53557691,0,18.19910121,48.55024262,0,0,0,0,12.62008173,9.52970537,3.608010047,0.343616161,16.92772557,6.470861127,0,0,0.15,22,1,2,1,0,1,2,0,2,2,1,2,2,1,0,1,3,4.6122,89.3608,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
comp_125,CHEMBL4070953,COC(=O)[C@@]1(O)OC(=O)C(Cc2ccc3c(c2)CCC(C)(C)O3)=C1c1ccc(O)cc1,10300,1.03E-05,4.987162775,12.71726331,12.71726331,0.009593634,-2.556069376,0.727800325,424.449,400.257,424.1522031,162,0.384192918,-0.507966248,0.507966248,0.384192918,1.129032258,1.838709677,2.516129032,16.69085727,9.891130567,2.536039482,-2.323483366,2.41371879,-2.410512432,6.111035495,-0.200156988,2.980808422,1.772290029,1081.606702,22.38854058,17.59844087,17.59844087,14.62597743,10.00794554,10.00794554,8.406153068,8.406153068,5.633953131,5.633953131,4.020178536,4.020178536,-3.32,8101718.059,20.93278562,7.424628446,3.767123409,179.4186848,24.42364365,17.10007448,0,0,0,17.72572173,0,9.589074368,0,0,24.26546827,61.57857333,6.420821623,18.2560066,34.01271802,17.51171511,0,0,0,44.49810123,7.109797541,64.72802848,11.49902367,4.736862954,0,11.49902367,0,40.64962487,31.90444352,0,36.9586505,48.03767401,0,5.57310453,102.29,17.72572173,19.80212916,0,28.91759333,5.563451492,36.8278556,24.26546827,0,32.0465756,4.736862954,9.473725908,15.80911568,0,25.05025516,20.56004361,2.164130804,-3.630847729,11.50192383,1.857784394,4.084870461,1.102723784,0.333333333,31,2,7,0,2,2,2,0,2,7,2,7,4,0,0,0,4,2.9105,111.2586,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
comp_126,CHEMBL4278947,O=C1NC(=S)S/C1=C\c1cc([N+](=O)[O-])ccc1OCN1C(=O)c2ccccc2C1=O,35790,3.58E-05,4.446238302,12.46779715,12.46779715,0.16284675,-0.580907423,0.24734759,441.446,430.358,441.0089271,150,0.269798452,-0.471906887,0.471906887,0.269798452,1.133333333,1.8,2.366666667,32.18119816,10.11920502,2.352440573,-2.159676444,2.319130317,-2.331514986,8.264521963,-0.384462387,3.163243891,1.617284666,1141.609759,21.4134846,14.98632245,16.61931561,14.34624435,8.462475092,9.687219964,6.188827935,7.907693443,4.360162689,5.522841979,2.946410643,3.981531694,-3.57,7115865.806,19.73373806,7.688483163,3.553914812,178.3845002,10.05365156,10.07004592,6.730816747,0,23.40892546,0,24.49792982,4.899909731,0,0,36.11249253,24.27512131,17.69618563,20.95535055,24.04378555,57.78523805,0,10.21669833,0,0,6.730816747,74.17437874,5.749511833,10.05365156,5.687386275,5.749511833,23.97975839,38.5961108,4.794537184,10.11431827,26.27942884,47.36970599,0,6.076020107,118.85,29.37566698,24.49792982,0,37.35292318,0,16.66179468,24.27512131,24.26546827,0,5.316788604,16.9547364,5.912179742,5.957861573,48.61224261,13.59549369,0.595769799,-1.249387756,10.22654481,1.40675359,-0.390791394,0,0.052631579,30,1,9,0,2,2,2,0,2,8,1,11,5,0,1,1,4,2.7161,111.8421,0,0,0,0,0,0,0,0,0,3,3,1,0,2,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
comp_127,CHEMBL4558577,O=c1oc2ccccc2cc1OCC(O)CSc1nnc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1,32000,3.20E-05,4.494850022,13.49704648,13.49704648,0.00269768,-0.953225442,0.222820728,519.529,500.377,519.1064335,186,0.378532337,-0.483732252,0.483732252,0.378532337,0.891891892,1.540540541,2.243243243,32.16655621,10.04548404,2.162784742,-2.12301357,2.300826157,-2.219095331,7.987168729,0.123747647,2.913490742,1.307885108,1594.992682,25.77744564,19.17489382,19.9913904,17.95753013,11.19249308,12.17809164,8.017143177,9.004300016,5.34810291,6.330678676,3.531920365,4.224000009,-4.15,285674013.8,24.54026583,10.85249989,5.816547603,213.3348729,14.26054129,35.21219978,0,10.90594832,0,5.625586319,0,18.5593458,0,10.19736362,29.96098615,60.66367068,22.2659808,6.103966388,23.04137138,22.73112931,0,15.18134214,0,11.26040287,12.35973557,100.9173371,28.26427081,10.36244927,8.780830095,5.749511833,11.76188495,38.75157149,0,11.63444168,0,93.23089649,0,33.48400333,98.34,23.36399439,18.68189467,0,23.26568389,33.48400333,11.76188495,24.26546827,48.53093655,6.066367068,15.18134214,9.154013891,37.6416579,1.138385203,16.70095057,19.80629953,1.850791817,-0.632104624,20.09802768,-0.953225442,-0.150782639,0,0.111111111,37,1,7,0,0,0,3,2,5,8,1,10,8,0,0,0,5,5.1222,135.3248,0,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
comp_128,CHEMBL4545231,O=C(CSc1nnc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1)Nc1nc(-c2ccc(Br)cc2)cs1,2800,2.80E-06,5.552841969,13.50732135,13.50732135,0.035347039,-0.383476435,0.20205672,596.482,580.354,594.9947707,184,0.236133751,-0.301225759,0.301225759,0.236133751,0.810810811,1.405405405,2.054054054,79.91873141,10.04548476,2.15828537,-2.093530968,2.305309894,-2.139846793,9.103005339,-0.113362611,3.369424264,1.310267139,1545.31115,25.77744564,18.86015295,22.07914265,17.94069338,10.85166747,13.50991711,7.687020359,10.40329738,5.125498995,7.249547481,3.353305947,4.940259546,-3.54,343637283.7,25.12392114,11.24108012,6.242215468,226.9101857,5.316788604,23.02229767,5.13155848,11.06361621,0,0,4.794537184,18.74878714,0,21.53414949,39.82456298,60.66367068,26.54313676,11.4467816,13.57536728,50.06735293,0,20.16532066,0,5.156436482,11.06964221,94.28362879,33.77213846,5.316788604,13.91238858,0,39.02861473,31.82535399,4.794537184,11.63444168,0,87.80562359,0,33.77213846,80.66,0,13.57536728,0,28.4509115,27.64631745,27.49198395,35.60225415,24.26546827,29.64553104,41.41205316,0,27.91040191,5.857422287,21.62033887,13.86730532,3.814322339,-0.99476829,19.34164423,0,0,0,0.038461538,37,1,6,0,0,0,3,2,5,7,1,11,7,0,0,0,5,7.1006,145.2187,0,0,0,0,4,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
comp_129,CHEMBL4464685,O=C(NNC(=S)Nc1ccc([N+](=O)[O-])cc1)c1ccc(-c2nnc(-c3ccccc3Cl)o2)cc1,400,4.00E-07,6.397940009,12.3935381,12.3935381,0.040005077,-0.497896546,0.206449328,494.92,479.8,494.0564016,170,0.269168917,-0.416072063,0.416072063,0.269168917,0.941176471,1.617647059,2.294117647,35.49569264,10.12388445,2.137589704,-2.11273096,2.286167954,-2.432605776,7.800778038,-0.384429031,3.33170002,1.337458109,1358.58964,24.07877502,17.18904994,18.76147547,16.40188724,9.711532262,10.49774503,6.806795849,7.622244266,4.548857625,5.082569992,2.862080853,3.247529946,-4.35,60826980.53,22.83008766,10.06494953,5.338607005,202.6309156,9.733939541,0,5.112436885,11.78144784,11.594566,0,25.76043825,0,0,10.19736362,23.73367403,60.74880999,28.9470234,15.50939585,14.13499917,46.2132025,0,21.04894641,0,0,5.316788604,93.4968079,22.90835083,16.1683714,11.37477255,0,23.81881333,26.14029128,0,10.11431827,10.35798868,77.21355576,5.022633314,22.90835083,135.22,10.83049078,14.90885545,0,16.69054708,33.29109799,0,24.26546827,42.46456948,6.066367068,26.36573501,28.23596427,5.71066035,11.28558083,22.59902574,22.19583843,7.151121144,0.148904242,19.35331371,0,0,0,0,34,3,10,0,0,0,3,1,4,7,3,12,5,0,0,0,4,4.5966,130.099,0,0,0,0,2,0,0,0,0,1,1,1,0,3,3,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
comp_130,CHEMBL4476389,C(=N/Nc1nc(-c2ccc(-c3ccccc3)cc2)cs1)\c1cccc2ccccc12,6200,6.20E-06,5.207608311,4.670076846,4.670076846,0.771872762,0.771872762,0.250577045,405.526,386.374,405.1299686,144,0.203377342,-0.252615228,0.252615228,0.203377342,0.7,1.4,2.266666667,32.13349101,10.03309322,2.04936432,-2.025657907,2.273766472,-1.908645141,7.135571207,1.28840174,3.288684386,1.303162637,1299.980593,20.17515134,16.19498033,17.01147691,14.86530598,9.74961397,10.62926678,6.919652269,7.777755121,4.979161184,5.726107271,3.44179553,4.110305364,-3.76,18921669.24,18.28011646,8.312023502,3.859776257,178.9246243,0,0,0,5.13155848,0,0,5.425791397,4.983978521,5.101407526,11.33678588,97.0618731,21.89935141,16.50696575,11.90852857,0,33.45539337,0,4.983978521,5.101407526,0,5.425791397,108.0053874,22.38428247,5.425791397,5.13155848,0,11.33678588,11.1985791,0,0,5.563451492,107.5433434,0,33.1567309,37.28,0,0,0,0,0,21.95238946,21.89935141,11.33678588,35.86013162,88.30758227,0,0,1.547754403,4.670076846,9.60610742,8.597664914,0,33.3997648,1.845298283,0,0,0,30,1,3,0,0,0,4,1,5,4,1,4,5,0,0,0,5,7.0763,128.1507,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
